client_id,domain,keyword,position,search_volume,competition,keyword_difficulty,cpc,pulled_at
nkcdc,nkcdc.org,kiwi nails and spa fishtown,4,880,0.05,0,,2026-09-15
nkcdc,nkcdc.org,kiwi nails fishtown,4,320,0.00,0,,2026-09-15
nkcdc,nkcdc.org,low income apartments for rent in philadelphia pa,4,110,0.60,0,1.98,2026-09-15
nkcdc,nkcdc.org,low income apartments in philadelphia pa for rent,4,110,0.60,0,1.98,2026-09-15
nkcdc,nkcdc.org,low income housing in philadelphia pa,4,6600,0.46,0,2.42,2026-09-15
nkcdc,nkcdc.org,low income housing philadelphia for rent,4,20,0.77,2,1.88,2026-09-15
nkcdc,nkcdc.org,low-income housing philadelphia for rent,4,20,0.77,2,1.88,2026-09-15
nkcdc,nkcdc.org,low-income housing with no waiting list in philadelphia pa,4,720,0.42,0,2.81,2026-09-15
nkcdc,nkcdc.org,pawn shop kensington,4,140,0.16,0,1.55,2026-09-15
nkcdc,nkcdc.org,pennsylvania kensington,4,50,0.00,4,,2026-09-15
nkcdc,nkcdc.org,philadelphia drums and percussion,4,110,0.01,2,,2026-09-15
nkcdc,nkcdc.org,polish american travel,4,210,0.03,0,1.50,2026-09-15
nkcdc,nkcdc.org,polish american travel service,4,210,0.03,0,1.50,2026-09-15
nkcdc,nkcdc.org,postgreen homes philadelphia,4,720,0.00,0,,2026-09-15
nkcdc,nkcdc.org,r & r produce inc,4,210,0.01,0,,2026-09-15
nkcdc,nkcdc.org,r&r produce and garden center,4,480,0.01,0,,2026-09-15
nkcdc,nkcdc.org,small business grants philadelphia,4,70,0.72,20,3.90,2026-09-15
nkcdc,nkcdc.org,sulimays barber,4,720,0.00,0,,2026-09-15
nkcdc,nkcdc.org,sunshine house kensington,4,110,0.02,0,,2026-09-15
nkcdc,nkcdc.org,tracy's chinese store,4,70,0.00,0,,2026-09-15
nkcdc,nkcdc.org,transcending roots,4,20,0.02,0,,2026-09-15
nkcdc,nkcdc.org,where is kensington in the united states,4,50,0.00,19,,2026-09-15
nkcdc,nkcdc.org,why is it called kensington beach,4,20,0.00,6,,2026-09-15
nkcdc,nkcdc.org,zoning cmx2,4,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,1000 sq ft commercial space for rent,5,40,0.65,0,4.40,2026-09-15
nkcdc,nkcdc.org,3222 h street philadelphia pa,5,70,0.05,0,,2026-09-15
nkcdc,nkcdc.org,3631 amber street philadelphia pa,5,40,0.01,0,,2026-09-15
nkcdc,nkcdc.org,affordable housing northeast philadelphia,5,30,0.38,0,1.14,2026-09-15
nkcdc,nkcdc.org,appliance and tv discounters,5,70,0.49,0,1.20,2026-09-15
nkcdc,nkcdc.org,artist lofts philadelphia,5,40,0.34,0,1.66,2026-09-15
nkcdc,nkcdc.org,baltic bakery philadelphia,5,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,baltic bakery philadelphia pa,5,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,bridge deli cold beer,5,140,0.00,0,,2026-09-15
nkcdc,nkcdc.org,cheap groceries philadelphia,5,90,0.34,0,3.36,2026-09-15
nkcdc,nkcdc.org,circle thrift,5,8100,0.02,9,1.30,2026-09-15
nkcdc,nkcdc.org,circle thrift fishtown,5,110,0.00,0,,2026-09-15
nkcdc,nkcdc.org,circle thrift near me,5,90,0.00,9,,2026-09-15
nkcdc,nkcdc.org,citizens bank frankford ave,5,260,0.10,0,0.87,2026-09-15
nkcdc,nkcdc.org,commercial properties for rent in philadelphia,5,480,0.71,0,6.61,2026-09-15
nkcdc,nkcdc.org,commercial rentals philadelphia,5,480,0.71,0,6.61,2026-09-15
nkcdc,nkcdc.org,east kensington neighbors association,5,30,0.01,8,,2026-09-15
nkcdc,nkcdc.org,event space for sale philadelphia,5,30,0.36,0,0.93,2026-09-15
nkcdc,nkcdc.org,free home repair programs in philadelphia,5,170,0.31,13,10.89,2026-09-15
nkcdc,nkcdc.org,free home repair programs in philadelphia for seniors,5,140,0.31,9,13.80,2026-09-15
nkcdc,nkcdc.org,free meals philadelphia,5,70,0.17,21,2.09,2026-09-15
nkcdc,nkcdc.org,income based apartments in pa,5,110,0.25,1,1.76,2026-09-15
nkcdc,nkcdc.org,is kensington in philadelphia,5,70,0.00,4,,2026-09-15
nkcdc,nkcdc.org,jinxed fishtown,5,2900,0.03,0,0.43,2026-09-15
nkcdc,nkcdc.org,kensington area,5,260,0.13,14,8.25,2026-09-15
nkcdc,nkcdc.org,kensington development,5,110,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington north philly,5,70,0.01,5,0.01,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia,5,49500,0.01,6,7.55,2026-09-15
nkcdc,nkcdc.org,kensington population,5,50,0.00,1,,2026-09-15
nkcdc,nkcdc.org,kensington project,5,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington schools,5,4400,0.26,7,5.02,2026-09-15
nkcdc,nkcdc.org,kensington somerset,5,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,milestones enrichment academy,5,70,0.07,0,,2026-09-15
nkcdc,nkcdc.org,neighborhood lift grant,5,40,0.10,0,7.48,2026-09-15
nkcdc,nkcdc.org,nu bella nails philadelphia,5,170,0.02,0,,2026-09-15
nkcdc,nkcdc.org,pawn shops kensington,5,140,0.16,0,1.55,2026-09-15
nkcdc,nkcdc.org,pawn shops on kensington avenue,5,30,0.20,0,1.43,2026-09-15
nkcdc,nkcdc.org,phila gov food,5,70,0.03,25,14.75,2026-09-15
nkcdc,nkcdc.org,philadelphia affordable apartments,5,1900,0.68,1,1.50,2026-09-15
nkcdc,nkcdc.org,philadelphia businesses,5,720,0.06,0,6.67,2026-09-15
nkcdc,nkcdc.org,philadelphia commercial property,5,720,0.43,0,3.20,2026-09-15
nkcdc,nkcdc.org,philadelphia home buyers,5,30,0.73,9,54.28,2026-09-15
nkcdc,nkcdc.org,philadelphia store for rent,5,260,0.56,0,4.48,2026-09-15
nkcdc,nkcdc.org,philly 911,5,20,0.00,17,,2026-09-15
nkcdc,nkcdc.org,philly first grant,5,90,0.09,0,16.29,2026-09-15
nkcdc,nkcdc.org,philly food finder,5,40,0.05,7,2.86,2026-09-15
nkcdc,nkcdc.org,polish american travel agency,5,210,0.03,0,1.50,2026-09-15
nkcdc,nkcdc.org,polish travel agency philadelphia,5,30,0.08,0,,2026-09-15
nkcdc,nkcdc.org,quick stop kensington ave,5,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,small buildings for sale in philadelphia,5,30,0.40,0,3.65,2026-09-15
nkcdc,nkcdc.org,somerset train station,5,140,0.01,0,0.28,2026-09-15
nkcdc,nkcdc.org,subsidized housing philadelphia,5,140,0.63,14,2.47,2026-09-15
nkcdc,nkcdc.org,the block church port richmond,5,260,0.00,8,,2026-09-15
nkcdc,nkcdc.org,the kensington project,5,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,thunderbird salvage,5,9900,0.03,0,0.47,2026-09-15
nkcdc,nkcdc.org,tracy's chinese restaurant,5,480,0.01,0,,2026-09-15
nkcdc,nkcdc.org,vacant lots philadelphia,5,50,0.16,4,0.64,2026-09-15
nkcdc,nkcdc.org,where is kensington in philadelphia,5,170,0.00,6,,2026-09-15
nkcdc,nkcdc.org,where is kensington in the us,5,20,0.00,10,,2026-09-15
nkcdc,nkcdc.org,where is kensington pennsylvania,5,50,0.00,3,,2026-09-15
nkcdc,nkcdc.org,911 alternative number,6,40,0.00,5,,2026-09-15
nkcdc,nkcdc.org,911 philadelphia,6,110,0.00,17,,2026-09-15
nkcdc,nkcdc.org,baltic bakery,6,590,0.01,0,0.16,2026-09-15
nkcdc,nkcdc.org,basic home repair,6,210,0.24,14,7.12,2026-09-15
nkcdc,nkcdc.org,betz frankford ave,6,90,0.02,0,,2026-09-15
nkcdc,nkcdc.org,centro de salud philadelphia,6,50,0.58,13,3.83,2026-09-15
nkcdc,nkcdc.org,cheap commercial buildings for rent,6,30,0.45,4,8.35,2026-09-15
nkcdc,nkcdc.org,cheap housing in philadelphia,6,30,0.67,5,0.76,2026-09-15
nkcdc,nkcdc.org,circle thrift donation hours,6,30,0.00,6,,2026-09-15
nkcdc,nkcdc.org,circle thrift donations,6,40,0.01,9,,2026-09-15
nkcdc,nkcdc.org,cmx2 zoning,6,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,cohocksink rec center,6,720,0.02,0,,2026-09-15
nkcdc,nkcdc.org,commercial property for sale in philadelphia pa,6,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial space in philadelphia,6,720,0.43,0,3.20,2026-09-15
nkcdc,nkcdc.org,east kensington neighborhood association,6,30,0.01,9,,2026-09-15
nkcdc,nkcdc.org,el buly food market inc,6,40,0.01,0,,2026-09-15
nkcdc,nkcdc.org,fair chance hiring initiative,6,70,0.06,0,1.27,2026-09-15
nkcdc,nkcdc.org,fishtown neighbors association,6,140,0.00,37,,2026-09-15
nkcdc,nkcdc.org,free home repair for low-income near me,6,170,0.30,41,14.65,2026-09-15
nkcdc,nkcdc.org,free home repair money,6,40,0.55,40,6.17,2026-09-15
nkcdc,nkcdc.org,how big is kensington philadelphia,6,30,0.00,10,,2026-09-15
nkcdc,nkcdc.org,kensington area philadelphia,6,110,0.03,14,,2026-09-15
nkcdc,nkcdc.org,kensington clean up,6,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington pawn shop,6,140,0.16,0,1.55,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia 1970s,6,30,0.00,5,,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia pa,6,49500,0.01,10,7.55,2026-09-15
nkcdc,nkcdc.org,kiwi nails,6,2400,0.13,0,0.29,2026-09-15
nkcdc,nkcdc.org,les fleurs salon,6,720,0.02,0,,2026-09-15
nkcdc,nkcdc.org,local businesses in philadelphia,6,30,0.11,0,,2026-09-15
nkcdc,nkcdc.org,local businesses philadelphia,6,30,0.11,0,,2026-09-15
nkcdc,nkcdc.org,local commercial property,6,140,0.56,25,2.72,2026-09-15
nkcdc,nkcdc.org,nourish program,6,170,0.23,30,4.16,2026-09-15
nkcdc,nkcdc.org,nut hut saloon,6,320,0.00,0,,2026-09-15
nkcdc,nkcdc.org,pawn shop on kensington,6,140,0.16,0,1.55,2026-09-15
nkcdc,nkcdc.org,pawn shop on kensington ave,6,30,0.20,0,1.43,2026-09-15
nkcdc,nkcdc.org,pawn shops on kensington ave,6,30,0.20,0,1.43,2026-09-15
nkcdc,nkcdc.org,philadelphia commercial real estate for sale,6,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,philadelphia drum & percussion,6,210,0.03,2,,2026-09-15
nkcdc,nkcdc.org,philadelphia first time home buyer $10000 grant,6,50,0.42,1,4.08,2026-09-15
nkcdc,nkcdc.org,philadelphia food finder,6,30,0.18,16,,2026-09-15
nkcdc,nkcdc.org,philadelphia kensington area,6,110,0.03,7,,2026-09-15
nkcdc,nkcdc.org,philadelphia small businesses,6,210,0.14,0,12.82,2026-09-15
nkcdc,nkcdc.org,philly first,6,390,0.04,14,7.59,2026-09-15
nkcdc,nkcdc.org,philly grant,6,30,0.14,0,6.77,2026-09-15
nkcdc,nkcdc.org,postgreen homes,6,720,0.00,0,,2026-09-15
nkcdc,nkcdc.org,r and r produce,6,390,0.00,0,,2026-09-15
nkcdc,nkcdc.org,small commercial space for rent by owner,6,30,0.30,0,4.88,2026-09-15
nkcdc,nkcdc.org,space for rent in philadelphia,6,110,0.87,0,4.70,2026-09-15
nkcdc,nkcdc.org,sunshine house philadelphia,6,110,0.00,0,,2026-09-15
nkcdc,nkcdc.org,tracy chinese restaurant,6,480,0.01,0,,2026-09-15
nkcdc,nkcdc.org,viking mill,6,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,what county is kensington pa in,6,30,0.00,6,,2026-09-15
nkcdc,nkcdc.org,what happened to kensington philadelphia,6,40,0.00,9,,2026-09-15
nkcdc,nkcdc.org,what is kensington philadelphia famous for,6,20,0.99,14,,2026-09-15
nkcdc,nkcdc.org,what part of philadelphia is kensington in,6,30,0.00,5,,2026-09-15
nkcdc,nkcdc.org,what's happening in kensington today,6,30,0.00,15,,2026-09-15
nkcdc,nkcdc.org,1901 n front st,7,30,0.01,0,,2026-09-15
nkcdc,nkcdc.org,800 sq ft commercial space for rent,7,30,0.70,0,6.70,2026-09-15
nkcdc,nkcdc.org,affordable housing philadelphia,7,6600,0.46,3,2.42,2026-09-15
nkcdc,nkcdc.org,basic repair program,7,30,0.29,0,,2026-09-15
nkcdc,nkcdc.org,circle thrift hours,7,70,0.00,7,,2026-09-15
nkcdc,nkcdc.org,cohocksink recreation center,7,720,0.02,0,,2026-09-15
nkcdc,nkcdc.org,commercial buildings for sale in philadelphia,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial garage for sale in philadelphia,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial properties for sale philadelphia,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial property for sale philadelphia,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial space for rent philadelphia,7,480,0.71,0,6.61,2026-09-15
nkcdc,nkcdc.org,commercial space for rent with kitchen,7,30,0.64,0,4.73,2026-09-15
nkcdc,nkcdc.org,commercial space for sale philadelphia,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,commercial spaces for rent philadelphia,7,70,0.73,0,7.14,2026-09-15
nkcdc,nkcdc.org,community cleanup supplies,7,90,0.00,8,,2026-09-15
nkcdc,nkcdc.org,da wa fishtown,7,30,0.01,0,,2026-09-15
nkcdc,nkcdc.org,da-wa fishtown,7,30,0.01,0,,2026-09-15
nkcdc,nkcdc.org,ekna,7,90,0.00,8,,2026-09-15
nkcdc,nkcdc.org,fishtown neighborhood association,7,140,0.00,37,,2026-09-15
nkcdc,nkcdc.org,free heater repair in philadelphia,7,70,0.75,6,13.03,2026-09-15
nkcdc,nkcdc.org,free house repair,7,140,0.44,28,22.15,2026-09-15
nkcdc,nkcdc.org,free meals in philadelphia,7,70,0.17,8,2.09,2026-09-15
nkcdc,nkcdc.org,free mold removal for seniors,7,30,0.59,0,23.37,2026-09-15
nkcdc,nkcdc.org,funeral home for sale philadelphia,7,30,0.06,0,,2026-09-15
nkcdc,nkcdc.org,home repair philadelphia,7,30,0.91,13,58.53,2026-09-15
nkcdc,nkcdc.org,home repairs philadelphia,7,30,0.91,13,58.53,2026-09-15
nkcdc,nkcdc.org,is kensington north philly,7,70,0.00,3,,2026-09-15
nkcdc,nkcdc.org,kensington & somerset,7,50,0.00,2,,2026-09-15
nkcdc,nkcdc.org,kensington arts,7,50,0.01,13,,2026-09-15
nkcdc,nkcdc.org,kensington development partners,7,70,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington gentrification,7,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington neighborhood of philadelphia,7,20,0.01,4,,2026-09-15
nkcdc,nkcdc.org,kensington new jersey,7,110,0.00,15,,2026-09-15
nkcdc,nkcdc.org,kensington penn,7,50,0.00,10,,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia pennsylvania,7,49500,0.01,7,7.55,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia population,7,50,0.00,7,,2026-09-15
nkcdc,nkcdc.org,nk 2053,7,70,,0,,2026-09-15
nkcdc,nkcdc.org,pawn shop on kensington avenue,7,30,0.20,0,1.43,2026-09-15
nkcdc,nkcdc.org,philadelphia 911,7,110,0.00,14,,2026-09-15
nkcdc,nkcdc.org,philadelphia cleanup,7,30,0.25,5,,2026-09-15
nkcdc,nkcdc.org,philadelphia commercial buildings for sale,7,1300,0.47,0,1.19,2026-09-15
nkcdc,nkcdc.org,philadelphia martial arts & kickboxing,7,70,0.03,1,,2026-09-15
nkcdc,nkcdc.org,philadelphia non emergency number,7,260,0.00,22,,2026-09-15
nkcdc,nkcdc.org,philadelphia pa commercial real estate,7,720,0.43,0,3.20,2026-09-15
nkcdc,nkcdc.org,philadelphia record exchange philadelphia pa,7,1900,0.03,0,,2026-09-15
nkcdc,nkcdc.org,philly first home grant,7,320,0.09,1,4.31,2026-09-15
nkcdc,nkcdc.org,philly first time home buyer,7,40,0.34,1,1.66,2026-09-15
nkcdc,nkcdc.org,philly first-time home buyer program,7,30,0.25,1,4.40,2026-09-15
nkcdc,nkcdc.org,small businesses philadelphia,7,210,0.14,0,12.82,2026-09-15
nkcdc,nkcdc.org,small commercial building for rent,7,320,0.50,0,4.33,2026-09-15
nkcdc,nkcdc.org,snap ed jobs,7,30,0.02,0,28.19,2026-09-15
nkcdc,nkcdc.org,snap-ed jobs,7,30,0.02,0,28.19,2026-09-15
nkcdc,nkcdc.org,south kensington community partners,7,70,0.02,22,,2026-09-15
nkcdc,nkcdc.org,south kensington philadelphia,7,50,0.00,8,,2026-09-15
nkcdc,nkcdc.org,store for rent in philadelphia,7,90,0.23,0,2.34,2026-09-15
nkcdc,nkcdc.org,the kensington connection,7,30,0.00,14,,2026-09-15
nkcdc,nkcdc.org,train station in somerset,7,140,0.01,0,0.28,2026-09-15
nkcdc,nkcdc.org,train stations somerset,7,140,0.01,0,0.28,2026-09-15
nkcdc,nkcdc.org,what is kensington,7,260,0.00,14,,2026-09-15
nkcdc,nkcdc.org,what is kensington philadelphia,7,30,0.00,14,,2026-09-15
nkcdc,nkcdc.org,william betz plumbing supply,7,20,0.19,0,,2026-09-15
nkcdc,nkcdc.org,1000 sqft commercial space for rent,8,30,0.68,0,8.03,2026-09-15
nkcdc,nkcdc.org,2755 kensington ave philadelphia pa 19134,8,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,apartment for rent commercial,8,50,0.27,0,2.18,2026-09-15
nkcdc,nkcdc.org,art grants philadelphia,8,40,0.06,24,16.27,2026-09-15
nkcdc,nkcdc.org,best home repair for senior citizens free near me,8,110,0.32,22,8.97,2026-09-15
nkcdc,nkcdc.org,betz frankford,8,70,0.02,0,,2026-09-15
nkcdc,nkcdc.org,betz plumbing supply,8,720,0.17,5,3.46,2026-09-15
nkcdc,nkcdc.org,betz plumbing supply frankford ave,8,30,0.03,0,26.50,2026-09-15
nkcdc,nkcdc.org,betz plumbing supply philadelphia pa,8,40,0.40,0,,2026-09-15
nkcdc,nkcdc.org,business in philadelphia pa,8,90,0.21,38,5.42,2026-09-15
nkcdc,nkcdc.org,circle thrift photos,8,50,0.00,4,,2026-09-15
nkcdc,nkcdc.org,cmx2,8,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,cohox rec center,8,70,0.01,0,,2026-09-15
nkcdc,nkcdc.org,dawa fishtown,8,90,0.02,0,,2026-09-15
nkcdc,nkcdc.org,entrepreneur works philadelphia,8,260,0.03,10,2.32,2026-09-15
nkcdc,nkcdc.org,first time home buyer webinar,8,30,0.25,0,,2026-09-15
nkcdc,nkcdc.org,frankford mini market,8,70,0.02,0,,2026-09-15
nkcdc,nkcdc.org,free food delivery philadelphia,8,90,0.33,2,3.16,2026-09-15
nkcdc,nkcdc.org,home improvement in philadelphia pa,8,320,0.83,0,8.63,2026-09-15
nkcdc,nkcdc.org,is kensington in north philly,8,170,0.00,6,,2026-09-15
nkcdc,nkcdc.org,jinxed furniture,8,30,0.90,0,1.12,2026-09-15
nkcdc,nkcdc.org,jinxed near me,8,390,0.02,0,0.03,2026-09-15
nkcdc,nkcdc.org,jinxed philadelphia,8,590,0.11,0,5.61,2026-09-15
nkcdc,nkcdc.org,jinxed philadelphia pa,8,590,0.11,0,5.61,2026-09-15
nkcdc,nkcdc.org,jinxed store,8,170,0.12,0,,2026-09-15
nkcdc,nkcdc.org,kensington,8,90500,0.05,29,4.91,2026-09-15
nkcdc,nkcdc.org,kensington america,8,30,0.00,10,,2026-09-15
nkcdc,nkcdc.org,kensington avenue and somerset street,8,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington community center,8,480,0.01,0,,2026-09-15
nkcdc,nkcdc.org,kensington high schools,8,2900,0.02,0,4.03,2026-09-15
nkcdc,nkcdc.org,kensington mini market,8,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia demographics,8,40,0.00,5,,2026-09-15
nkcdc,nkcdc.org,kensington street festival,8,40,0.00,13,,2026-09-15
nkcdc,nkcdc.org,kensington usa,8,320,0.00,15,,2026-09-15
nkcdc,nkcdc.org,lin's garden philadelphia,8,70,0.12,0,,2026-09-15
nkcdc,nkcdc.org,lot for rent in philadelphia,8,30,0.27,0,1.00,2026-09-15
nkcdc,nkcdc.org,lot for rent philadelphia,8,30,0.27,0,1.00,2026-09-15
nkcdc,nkcdc.org,mcpherson community garden,8,40,0.01,0,,2026-09-15
nkcdc,nkcdc.org,middle schools philadelphia,8,880,0.12,7,6.47,2026-09-15
nkcdc,nkcdc.org,mixed use property for sale philadelphia,8,110,0.57,0,0.59,2026-09-15
nkcdc,nkcdc.org,non emergency number philadelphia,8,260,0.00,22,,2026-09-15
nkcdc,nkcdc.org,nut hut philly,8,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,nut hut saloon photos,8,20,0.00,0,,2026-09-15
nkcdc,nkcdc.org,office apartment for rent near me,8,30,0.52,9,2.36,2026-09-15
nkcdc,nkcdc.org,pa cdc,8,40,0.00,45,,2026-09-15
nkcdc,nkcdc.org,pawn shop kensington ave philadelphia,8,70,0.13,0,1.56,2026-09-15
nkcdc,nkcdc.org,penntown projects,8,90,0.00,0,,2026-09-15
nkcdc,nkcdc.org,philadelphia air management lab,8,30,0.04,0,,2026-09-15
nkcdc,nkcdc.org,philadelphia commercial real estate,8,720,0.43,1,3.20,2026-09-15
nkcdc,nkcdc.org,philadelphia drum and percussion,8,110,0.01,2,,2026-09-15
nkcdc,nkcdc.org,philadelphia first time home buyer,8,320,0.37,1,4.83,2026-09-15
nkcdc,nkcdc.org,philadelphia grants for individuals,8,40,0.12,0,7.29,2026-09-15
nkcdc,nkcdc.org,philadelphia home repair program,8,50,0.51,9,9.42,2026-09-15
nkcdc,nkcdc.org,philadelphia home repair programs,8,50,0.51,9,9.42,2026-09-15
nkcdc,nkcdc.org,philadelphia local businesses,8,30,0.11,0,,2026-09-15
nkcdc,nkcdc.org,philly first home,8,170,0.14,2,4.94,2026-09-15
nkcdc,nkcdc.org,philly first home program,8,880,0.14,9,7.11,2026-09-15
nkcdc,nkcdc.org,plumbing help for low income,8,30,0.86,5,1.63,2026-09-15
nkcdc,nkcdc.org,port richmond,8,14800,0.03,2,0.81,2026-09-15
nkcdc,nkcdc.org,retail space for lease in philadelphia,8,170,0.39,0,3.56,2026-09-15
nkcdc,nkcdc.org,retail space for lease philadelphia,8,30,0.61,0,3.23,2026-09-15
nkcdc,nkcdc.org,retail space for rent philadelphia,8,170,0.39,0,3.56,2026-09-15
nkcdc,nkcdc.org,richmond neighborhood association,8,50,0.03,0,,2026-09-15
nkcdc,nkcdc.org,rsa5 zoning,8,110,0.00,0,,2026-09-15
nkcdc,nkcdc.org,small business properties for rent,8,320,0.50,0,4.33,2026-09-15
nkcdc,nkcdc.org,small storefronts for rent philadelphia,8,30,0.49,0,1.62,2026-09-15
nkcdc,nkcdc.org,somerset train stations,8,140,0.01,0,0.28,2026-09-15
nkcdc,nkcdc.org,sports kingdom,8,480,0.04,4,17.86,2026-09-15
nkcdc,nkcdc.org,train stations in somerset,8,140,0.01,0,0.28,2026-09-15
nkcdc,nkcdc.org,voices in power philly,8,40,0.01,7,1.08,2026-09-15
nkcdc,nkcdc.org,wellness check philadelphia,8,30,0.03,28,,2026-09-15
nkcdc,nkcdc.org,where is kensington at,8,40,0.00,16,,2026-09-15
nkcdc,nkcdc.org,where is kensington philadelphia,8,390,0.00,5,,2026-09-15
nkcdc,nkcdc.org,where is kensington usa,8,20,0.00,11,,2026-09-15
nkcdc,nkcdc.org,1300 e palmer st philadelphia pa 19125,9,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,3380 richmond street,9,30,0.00,0,,2026-09-15
nkcdc,nkcdc.org,3380 richmond street philadelphia pa,9,30,0.01,0,,2026-09-15
nkcdc,nkcdc.org,apartments for rent commercial,9,50,0.27,0,2.18,2026-09-15
nkcdc,nkcdc.org,betz plumbing supply philadelphia,9,40,0.40,0,,2026-09-15
nkcdc,nkcdc.org,betz state road,9,50,0.01,0,,2026-09-15
nkcdc,nkcdc.org,cdc philadelphia,9,140,0.01,18,,2026-09-15
nkcdc,nkcdc.org,circle thrift shop,9,390,0.01,7,0.51,2026-09-15
nkcdc,nkcdc.org,commercial premises to lease,9,6600,0.39,0,2.23,2026-09-15
nkcdc,nkcdc.org,commercial real estate apartments,9,30,0.38,33,0.93,2026-09-15
nkcdc,nkcdc.org,community clean up supplies,9,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,down payment assistance philadelphia,9,40,0.31,2,6.22,2026-09-15
nkcdc,nkcdc.org,elementary schools in north philadelphia,9,30,0.06,0,,2026-09-15
nkcdc,nkcdc.org,first time home buyer philadelphia,9,260,0.59,1,6.08,2026-09-15
nkcdc,nkcdc.org,for lease by owner commercial,9,110,0.56,0,2.80,2026-09-15
nkcdc,nkcdc.org,free food for seniors in philadelphia,9,90,0.09,22,8.86,2026-09-15
nkcdc,nkcdc.org,free food philadelphia today,9,30,0.05,16,,2026-09-15
nkcdc,nkcdc.org,fresh to go philadelphia,9,30,0.12,0,,2026-09-15
nkcdc,nkcdc.org,gordos market,9,110,0.02,0,0.15,2026-09-15
nkcdc,nkcdc.org,hajimaru ramen,9,1900,0.04,0,2.75,2026-09-15
nkcdc,nkcdc.org,housing in philadelphia,9,110,0.76,58,3.69,2026-09-15
nkcdc,nkcdc.org,how to get free home repairs,9,30,0.41,27,9.35,2026-09-15
nkcdc,nkcdc.org,jinxed fishtown photos,9,40,0.00,0,,2026-09-15
nkcdc,nkcdc.org,jinxed vintage,9,30,0.02,0,,2026-09-15
nkcdc,nkcdc.org,joseph kelly law offices philadelphia photos,9,30,0.02,0,,2026-09-15
nkcdc,nkcdc.org,kensington and lehigh,9,110,0.01,0,,2026-09-15
nkcdc,nkcdc.org,kensington ave and somerset st,9,50,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kensington businesses,9,40,0.08,0,3.65,2026-09-15
nkcdc,nkcdc.org,kensington city,9,260,0.00,21,,2026-09-15
nkcdc,nkcdc.org,kensington connection,9,70,0.00,8,,2026-09-15
nkcdc,nkcdc.org,kensington philadelphia 1980s,9,40,0.00,6,,2026-09-15
nkcdc,nkcdc.org,kensington plan,9,20,0.00,0,,2026-09-15
nkcdc,nkcdc.org,kim son nail supply,9,90,0.04,0,,2026-09-15
nkcdc,nkcdc.org,kim-son nail supply,9,90,0.04,0,,2026-09-15
nkcdc,nkcdc.org,low income rooms for rent in philadelphia no deposit,9,210,0.38,2,4.73,2026-09-15
nkcdc,nkcdc.org,low-income rooms for rent in philadelphia no deposit,9,210,0.38,2,4.73,2026-09-15
nkcdc,nkcdc.org,mechanic garage for rent in philadelphia,9,40,0.21,0,,2026-09-15
nkcdc,nkcdc.org,morris auto parts photos,9,40,0.03,1,3.99,2026-09-15
nkcdc,nkcdc.org,nourish en español,9,210,0.00,0,,2026-09-15
nkcdc,nkcdc.org,novastar pharmacy,9,260,0.00,0,,2026-09-15
nkcdc,nkcdc.org,penn treaty park events,9,30,0.00,0,1.61,2026-09-15
nkcdc,nkcdc.org,philadelphia drum,9,50,0.23,3,,2026-09-15
nkcdc,nkcdc.org,philadelphia public middle schools,9,50,0.35,3,0.56,2026-09-15
nkcdc,nkcdc.org,philly cleanup,9,30,0.25,0,,2026-09-15
nkcdc,nkcdc.org,philly drum,9,50,0.23,5,,2026-09-15
